Protein,CRC01-N,CRC01-T,CRC02-N,CRC02-T,CRC03-N,CRC03-T,CRC04-N,CRC04-T,CRC05-N,CRC05-T,CRC06-N,CRC06-T,CRC07-N,CRC07-T,CRC08-N,CRC08-T,CRC09-N,CRC09-T,CRC10-N,CRC10-T,CRC11-N,CRC11-T,CRC12-N,CRC12-T,CRC13-N,CRC13-T,CRC14-N,CRC14-T,CRC15-N,CRC15-T,CRC16-N,CRC16-T
HPRT1,35662491.875823274,83388624.2568948,53078481.71252917,85195813.94517702,21529291.938248914,125950093.85803428,82784016.12465951,55952526.74801463,49059568.773769975,107913781.4088227,69061636.19225492,122475474.29753944,104042400.82134767,94594880.64487135,30032654.875239305,30703966.964923587,28181359.348036505,62294234.118377045,20528565.069745477,108679793.10954118,41683353.66834382,71905893.85092682,69034715.59638609,146864379.81251225,27628942.68923357,112143540.29647635,47704078.946885236,139775520.24667287,90658411.1107615,138268139.2362675,41736951.10558183,129457799.00050607
HPX,191441593.13916343,255657757.1259226,210103453.8669743,188116436.24625337,697688792.2184592,215102371.99868476,609096085.7590572,192749273.8864701,390730319.82350755,318500639.4551697,728752978.8554562,449621118.83127385,669969648.0301937,315193877.4427899,447933183.60348576,317670137.670568,570096857.7987148,260424952.01279894,424281477.6021638,281417706.2850901,661040588.7600799,163594220.6421895,557104210.909902,233372124.79234967,314969715.0510585,120794167.80621085,385158436.4989766,223027798.85212582,554821712.8724644,224821831.16314358,538810128.9613112,277618942.3992156
HRG,8885175.334820252,26015877.059476275,12860564.76437732,9739935.888964498,43040855.17269457,17035342.022159576,21216977.88891484,22429102.200474527,37789531.641003355,28504029.89354345,32392296.032545157,24975155.47486354,95688685.10227835,67951277.83567634,74624538.35236038,55931425.222799405,72756209.3687898,50446228.44940754,71415593.95370701,56312536.763893194,62174025.47560752,7353645.685471267,49204518.8193485,14245152.233294306,11948707.518619178,6993399.851555061,33639366.69597174,34485989.607620806,72084245.85898209,25213674.429789912,33850089.38255219,27498038.946442835
HSD17B10,46768009.03908665,63972320.78137926,62643098.18513054,56368563.14666888,108008969.65909529,196709473.3499695,118054823.76914102,95738439.33914769,130257493.42903912,339096996.21648663,59758283.03497004,187096122.0849262,134402159.65886906,58735647.092500314,33547396.318900537,53475574.62045525,63550731.777579755,115128413.55020757,77024076.34313104,194755611.2889822,48289237.843994334,84849249.56678805,49268109.80857835,377057493.7075868,21303180.425474677,102210157.10874835,76629820.3220995,156227284.8132296,98587524.14666305,99912589.93717878,65512590.33471827,430030293.6187112
HSD17B11,53621622.30189391,15223622.274717705,70576312.6395995,40239067.02226788,38842157.50973755,33032573.677803587,46285223.43577566,33009405.25558611,38939865.53381732,54603696.896895446,34503877.04022507,70057453.2134808,83199280.32281443,86004064.83359946,5803525.651838599,23392605.536097445,17477938.39859154,32200445.908907495,11193027.038276713,69939926.18085851,18638492.380277064,19424597.765944194,34444177.4339644,73477797.87944652,5232047.1451028595,48289690.22832328,22036595.45305433,60613731.9302998,34118339.58296495,72210993.70927534,17795851.98833236,47223547.057143025
HSD17B12,43705786.9207965,57648412.45652291,45511744.26474365,75028047.41528235,47330419.5470926,146240026.82136926,68288916.43709798,66316910.194184005,38352460.08304861,369646724.40812016,69575446.33043826,124293287.43177122,77998762.85092996,50962802.09475453,29116423.47029358,26919475.83003216,28775280.59873309,73198541.14354177,35899457.36904718,122571439.58180913,18973889.84633718,48015900.00671056,47752301.443265155,187901934.21695378,23999927.522144258,46818809.337612376,31852364.37404023,149041157.0848056,67897640.9719697,128982486.73489046,45187287.9417517,71816776.11158016
HSD17B4,132704358.08934309,130878320.83585109,191315459.77439347,198178957.68838313,126303688.20201181,770050688.6472301,208672803.31051865,454251042.64547193,83722257.90876248,307864410.7253679,113767189.67341754,456415742.39331114,290654470.4545166,308233321.1971039,25771384.523583088,108713657.11270785,51692710.90896174,195091054.73372972,58641097.06962942,410668079.3443814,94212298.82540348,231532756.1327961,74585273.94860637,1235177214.6721518,24785076.360437803,189928642.51463753,87018080.49802041,279464944.96461076,160276853.36911815,446833308.67557424,90320574.07656835,373093994.05254155
HSP90AA1,2837581513.2912602,4466039652.407469,2845324084.470491,5064706290.356453,2304257662.8877325,8937172397.395857,3418300218.3933897,5844142426.695644,2491312678.446043,7285175516.553357,2728442097.110095,6833207607.728233,5402644831.021674,4342070256.644405,1524096909.0881238,4288371616.2900524,1445992180.2115664,4511323031.593578,1598275029.3410623,4965533103.630684,1319416507.4401288,4518234784.341409,2722964091.1144705,8945883601.341297,1412260081.0796788,4529939762.389337,2376113572.593649,7810182126.785706,3284838415.4396152,10638369284.886826,2192831161.7443085,5367136004.656766
HSP90AB1,1486296433.619489,2647540698.659292,1319956452.5089386,2345674996.945701,1108741583.0450363,4254326634.8810344,1255038891.1087446,3649349355.1403894,942770298.7234378,3918076566.136671,1064127347.4335077,4077252495.6494684,2955646383.302949,3489438048.7209754,521245725.2455225,1659828519.272247,496167382.8735463,2266383483.717659,648624004.6347958,2826329649.987436,601420812.4363505,2455334710.837457,1013933818.0516263,6667108076.851748,584038400.5505841,2892374396.328504,937117009.2773573,3902472726.288924,1805482402.228138,4997039107.842138,939943615.586288,2817551554.452582
HSP90AB2P,43552041.786186725,99167135.85744336,36895479.30284931,107939181.1512912,68340315.8457502,284255723.73512185,82239027.06244208,228820305.76539496,56954922.89535072,288327764.3635526,50251503.10661658,114523026.07773626,136236378.8037449,195383978.00574455,27538848.376742,111177943.06857713,6565957.929621203,82181271.90691634,17200840.8840883,131070993.7650854,20371052.098070655,84335070.6794498,61340640.81789721,223085234.8016294,7151182.798070793,97060725.47593264,44677264.00454783,158915498.89588368,65481162.27706534,285287135.0094499,46703314.79623266,162352610.38447148
HSP90B1,2613197642.902688,2400393722.500303,2532449696.781425,2624556851.7918677,1438993634.2574272,3791658962.3087373,3324941351.934839,3261231124.7579975,1279937980.6503282,4341361626.363447,1792369715.5399215,4384165528.155766,3831188832.0110946,4302599835.843971,711465166.0280523,1848197820.8867471,896888987.0634058,1830338436.3418474,880924558.4723067,4908345080.63528,989750938.5003496,3591051907.37156,1253519769.7784414,4286346150.042099,490573757.7501327,3453587902.299735,1042528843.5109259,5640120162.265582,2466025494.9050255,4807861235.314756,1168812236.4648242,3601038592.1260633
HSPA1A,2071639043.1616714,1559388830.3861344,1742688029.2327433,2980497433.698195,3495423941.5195365,3272671909.2170143,1388679418.809767,1759254588.251447,3624874568.379613,3019537323.176474,3652311552.9377947,2957252399.15418,3018224282.8325605,2142717605.4137003,2840688520.755954,1445945352.0690174,2672429321.834852,3652730374.864331,2111365802.726018,3517487200.9841175,2785533130.932966,1823660151.8717508,2825219575.46304,3502052230.6786804,2354114540.338172,1986246356.6770728,2636168337.5492487,3539225873.06657,2913776304.086756,3634204498.048647,4509989294.867895,3084382400.183784
HSPA2,75330841.93512708,77429537.21907578,56653749.34514929,69303542.48990022,374909048.2267747,35180289.5595504,47677849.236115836,31951600.777894653,195167074.5208576,57441182.63815573,207729132.75761512,73176153.71608427,58985292.210526265,68328560.12052521,147962690.15830687,58508460.535607755,244466677.13414618,87313295.60133305,294684514.53401613,82702859.83833508,213924923.26598853,37045175.60069093,157464241.86198667,59592186.90247376,270893935.0899932,70938672.51804377,427519712.4834555,100287122.59440693,200698764.67308253,45899673.34367864,340311426.11166656,83878142.66827446
HSPA4,50723727.50644504,71060432.56057858,77458071.90455565,113130806.00287762,66830960.555180535,167849925.83818656,76517748.30509663,153364688.60897627,31537726.8845668,91209876.33922642,32977958.493710607,66026885.637487166,103587197.22344726,83071213.27958633,41319296.716264896,63777216.49081646,56217887.466001175,84942710.41858184,67226109.71189299,133589603.09126705,47392418.26875668,85315768.60152195,50831775.44885734,79985260.58268492,42211587.307701364,79838202.10610303,28183980.168854345,59337021.27718864,37938649.066268586,92212006.68781911,64529210.83977725,139635142.58230978
HSPA4L,9320793.829996394,20564362.39298742,9531828.987534449,19881713.549818397,7140025.5745075,49851712.70373713,9678265.860020649,46165054.82535395,13403366.240510022,24400114.07760648,11017223.39033334,25582529.22958063,17032073.706494432,10603120.285209011,7053198.038240285,9324922.29229445,9004555.504009936,80614794.91894601,11098583.015338987,32322222.41507306,13790323.635262622,10522018.459135812,14501845.915183043,45355340.33638395,8312193.127635537,18389486.021764778,10349036.62912506,30808260.189753193,32985050.560756072,26193850.80979259,18961930.247303903,28455600.3035857
HSPA5,1798339708.5081024,3080900814.8925443,2282184075.9965305,2592704925.6492734,1646253358.1225078,3041176176.7167516,3076794507.3014097,4131582047.691693,1918584322.4922082,4471223493.695701,1888202663.7455971,4488423809.273926,4219221684.2644863,4404557021.865361,764463268.7873542,2318569135.0942225,1108702399.491225,2052179763.2087665,1077121581.5381606,4612084204.904448,1012538078.6979917,2667119608.7800574,1960579743.8818922,4200787244.4062967,820284423.893006,3934245612.737032,1850098285.0265145,5217466016.319669,2279010281.6515913,5097879952.852618,1408883161.9021056,3343915001.2048655
HSPA6,379499838.2927944,385876433.3156387,144880168.05789,604669445.4658089,467306888.0405888,678921946.5318207,369804691.31303626,223355742.92263785,438482668.4969142,805857315.2504709,585007156.4014839,393796298.8413786,438205812.8110584,380765804.3211159,341232132.6536655,167678603.85521206,319706330.8691591,329935109.4912169,385353722.9913333,977494502.6215264,368760239.4049212,371295589.4445725,298639708.3153093,597468783.7659829,259783807.60237744,371806033.5234746,319411904.7905942,584807122.8631105,507755580.1566176,721375276.961005,547229503.9810663,269747109.70655584
HSPA8,1403022193.8095453,2556416890.490661,1940519460.870368,2448595822.3684645,2862244162.3738947,4475135722.196131,2044577361.538358,3877444479.2987947,2612115676.6994433,3721993086.6369677,2426464481.6183605,3293285492.5634294,3153108794.419691,2756836352.8395576,1172526331.7918224,1892810488.8582907,1451105257.2829583,2644236746.887082,2981856784.4704027,2692251950.2330585,2474924732.9060106,2451219412.443929,3871737687.2580404,5464352398.061538,1854476441.7492692,2618868304.1385565,4083214314.4216046,4186026004.312454,3170580626.534278,4924351244.882873,2385058395.019229,3535094705.464171
HSPA9,751810927.3536568,717150922.0847237,923365502.7403092,1356010800.9765778,735997490.3311685,3890852961.7231693,1080025831.8119001,2450223189.677158,917002698.3053707,2978481814.221177,818105626.0695276,2046172009.4735508,1111485055.851391,1053194240.2299168,253708272.12322196,609199948.5113661,401849529.20650387,654643050.9401947,364252232.0628216,1398367392.639326,294273979.1184809,633563631.2763705,680126283.4468614,5917106801.355337,233938974.83479893,1538293800.286735,692662104.0229653,3036429822.495694,1367029573.0404136,4649312103.83976,522542220.42364085,2328656102.2089534
HSPB1,333021338.1924546,744245431.6088043,511711933.5500706,509730027.8309663,2950346548.0692043,407090154.4190491,428842816.3687649,187889227.3141705,2576784951.0012355,2111883666.3011634,1600659082.6315274,648722930.0565305,912840260.0466331,364104598.22547334,2045933119.5961156,989769327.0561309,2108647205.9281263,834541485.3606662,2299288220.347527,599240684.3676789,1647990773.8994842,290498536.8209211,3031788664.231309,620995870.9785858,2541508423.409852,408984094.61628795,4143825482.1678104,1014132383.035957,1406737941.026359,463891453.14820445,2309097611.71163,697252020.039467
HSPB6,61053981.27520396,15263412.464874111,52189441.768503,9281247.13134833,281045677.71472394,12586460.507079348,30819962.412132733,10842421.654009644,101592875.07803717,4799771.3307931395,222351767.36907762,7450323.992680103,62795010.31979078,11431708.322929937,394587657.7031457,4757538.905382717,158598209.7868809,30635301.955763526,166857948.97844726,16433554.99240875,262148542.97875744,7809306.381981812,185247828.34437352,4532966.690210547,412901161.6101862,4233426.847730662,390046339.5282615,15270115.264799312,136093848.38094375,9878725.615763891,749746504.7730379,33827696.23120937
HSPD1,1158663629.0988119,1263932965.4216492,1282252537.7158186,2352880850.8620343,956963101.1739105,5228085709.070571,1548639802.1609015,4412295271.071012,1206753712.741348,5157487043.807852,947796752.8700786,2182598003.748542,1787564625.963577,1701058396.835006,361328149.5465992,1697637666.5501716,595280511.764378,1248605352.4162903,559318473.6751627,2221944981.8797655,541674431.3844061,2211599765.1942787,863321673.5259885,7200437778.984276,355758484.40639156,2974445876.5884323,676722338.0239476,4448803158.468027,1544042882.7776322,6173864068.8645525,686131171.2345226,4669614205.892278
HSPE1,499754228.65551656,637189654.9895812,659276819.330188,1275055088.7523355,467148964.55482,2290475081.8067284,739831655.1750631,1851108338.0029144,213404199.42286885,975146449.4825637,200811943.85257238,585117248.1765358,682270637.1632636,695354985.2308121,170014967.63934878,780194181.8583984,253843456.87328464,796714244.3807693,272085617.29922503,1018630908.4746732,262878644.99763572,1097827273.845945,204379836.83675978,2112552973.525827,206530685.14479607,1318689013.9968176,173866721.13439083,817954762.4052465,338639835.53002584,791883430.4328172,281868210.1949121,2156899509.467681
HSPG2,323175047.72731835,604908097.3369987,348730533.2082883,310841725.0059651,1382335254.3085072,341038697.77500445,489121758.0242127,196218101.77584323,1733590021.667002,414890477.1979951,1550032751.2855096,438662608.9996007,706721607.5363288,530816707.6148697,1722948410.052058,446205181.355618,1058923837.898013,732133424.8118926,1066474677.1715548,587393074.5577408,968732954.8999901,180669159.98408303,1191199622.5316648,253911814.327336,986274138.5030298,432665621.78674144,3271163573.970046,827346110.8250586,1192215580.5733316,473743916.5063091,1742683951.3225546,547364993.9589189
