Protein,Mean_Normal,Mean_Tumor,Log2FC,T_statistic,P_value,Neg_log10_P,Significant
TM9SF3,22.960879412068653,24.260463813454876,1.2995844013862232,3.559465879891431,0.00155968133558381,2.806964124936878,Up
TM9SF4,23.944042299863945,25.505255265324625,1.5612129654606797,4.883614785470196,3.599963673301023e-05,4.4437018816117435,Up
TMCO1,18.805489854652727,23.541042882749487,4.73555302809676,9.582552732980277,2.1193440196894114e-09,8.673798541294836,Up
TMED10,26.221401983486984,27.47320337353029,1.2518013900433047,4.992500365715378,3.139484744515578e-05,4.503141622938106,Up
TMED2,25.411595728935332,26.73590696058364,1.3243112316483092,5.029184175875158,4.4551886000127466e-05,4.3511339063945345,Up
TMED4,20.54275264106905,24.18613856108498,3.6433859200159304,5.0270052484455725,6.809202973165716e-05,4.166903719895381,Up
TMED7,23.150640466729172,24.409674275075524,1.2590338083463521,3.274883872078503,0.003703375517564054,2.4314022488100413,Up
TMED9,22.749462391017673,23.938093535545356,1.1886311445276831,3.7444076761493146,0.0007783572619239832,3.1088210183462612,Up
TMEM109,25.263937361107352,25.880671307457817,0.6167339463504646,2.2979965636050386,0.032260279812029044,1.491331870043983,NS
TMEM126A,20.497729938125115,21.123912648657377,0.6261827105322624,1.2747401861337908,0.2129012547788801,0.6718217789471271,NS
TMEM43,24.226104053739373,24.316378815992316,0.09027476225294251,0.5412248774412628,0.5924484216389089,0.22734945320419783,NS
TMOD3,23.67656304846961,24.455497214175757,0.778934165706147,2.5377460834976993,0.017592535930184904,1.754671553316619,NS
TMPO,25.52007142592506,26.884078389597676,1.3640069636726153,4.786810815380572,8.573345099384276e-05,4.0668496944417205,Up
TMT1A,26.060627596940034,25.285590236977725,-0.7750373599623082,-2.8740749009580555,0.008312843618595767,2.080250389378984,NS
TMTC3,23.922914338212482,22.21115111959358,-1.711763218618902,-5.630588790003377,4.644154536301524e-06,5.333093337351559,Down
TMX1,24.524513085528888,25.460106888337023,0.9355938028081354,2.842261707537641,0.008090951321311554,2.092000411724415,NS
TNC,29.485147012454412,29.353036717585912,-0.13211029486850023,-0.230811278233448,0.819310455716352,0.08655150281063774,NS
TNPO1,22.15322556345071,23.18969071303912,1.036465149588409,5.955005740553492,3.481833889931206e-06,5.458191951888151,Up
TNS1,28.262546434907517,26.21213691126833,-2.0504095236391855,-6.498590351553023,4.44076847547342e-07,6.352541868673974,Down
TNS2,24.62938103967259,23.262609506627243,-1.3667715330453483,-2.7040808644787493,0.013139134079152027,1.8814332555553734,Down
TNXB,26.583456370018723,26.807125281474633,0.22366891145590984,1.1510392470493738,0.25937551506722145,0.5860710235221261,NS
TOLLIP,22.222484630543768,22.832385195974965,0.6099005654311966,2.5882008816592013,0.0151370117339045,1.8199598524164189,NS
TOM1L2,21.848096404429405,22.277695543562892,0.4295991391334866,1.5283570026692306,0.13755094364320858,0.8615364258658453,NS
TOMM22,19.83480913861275,21.364400664539225,1.5295915259264738,2.7962856406711993,0.009147985181753939,2.0386745475510466,Up
TOMM34,18.907679910985127,21.888544879984806,2.980864968999679,6.644270626892227,1.2596529307220364e-06,5.899749098561432,Up
TOMM70,25.44836231333303,26.661941269676543,1.2135789563435146,4.875538057582807,3.629634695593777e-05,4.440137082311329,Up
TOP1,27.445571837235,25.583546723745584,-1.8620251134894161,-4.606058100388142,8.666193373564427e-05,4.062171624540623,Down
TOP2B,21.84674353197977,24.785440011276116,2.938696479296347,5.459466036129129,2.037923723548956e-05,4.6908120750213085,Up
TP53BP1,21.816205511204583,22.97430516200736,1.1580996508027788,1.2137678408616914,0.23434092609916124,0.6301518581085984,NS
TP53I11,22.211316170510912,23.700621586057707,1.489305415546795,2.3299598328745406,0.02672855126164377,1.5730245801931402,Up
TP53I3,21.468747315514868,21.15479913478518,-0.3139481807296889,-0.8544953810305199,0.4001446806350748,0.39778295207050857,NS
TPD52,26.228997522056073,27.614099777285396,1.3851022552293237,3.460215444738339,0.00186911271834723,2.7283645073530525,Up
TPD52L2,26.163600219412626,27.61674837960591,1.4531481601932832,6.724327497896585,2.2385231113632993e-07,6.650038417436115,Up
TPI1,30.995871716598856,31.580162252294045,0.5842905356951889,3.12666425972214,0.003990590028935196,2.398962886928257,NS
TPM1,32.11323937707172,29.116587541787666,-2.996651835284055,-6.626702443736986,7.7467287505077e-07,6.110881650464166,Down
TPM2,32.61166375523631,29.993363305659457,-2.61830044957685,-5.255808415199907,1.659556600373233e-05,4.780007931076659,Down
TPM3,31.992239579718785,30.728321969628375,-1.2639176100904095,-4.928380771402586,5.058543818586783e-05,4.295974483667806,Down
TPM4,30.53531477746364,29.372907735565764,-1.1624070418978754,-3.119934560335752,0.0044926047418271855,2.347501788839512,Down
TPMT,22.17486950469966,23.808057633897256,1.6331881291975954,2.0111716709540657,0.053440115666818,1.2721326105361328,NS
TPP1,26.620711235618245,27.04903814013235,0.4283269045141047,1.6113452273103872,0.1230028930474601,0.9100846737657085,NS
TPP2,27.282711762471536,25.887962972237833,-1.3947487902337024,-4.455796032083766,0.00012639507116959378,3.8982698612243873,Down
TPPP3,25.52342515735324,24.8396731183173,-0.6837520390359408,-3.0730799528626216,0.004733394379002687,2.324827309288778,NS
TPR,24.74991868562673,23.674493906605832,-1.0754247790208993,-2.6992443461334164,0.011752858408986752,1.9298564959217306,Down
TPSB2,28.793690351417546,27.247589241599265,-1.5461011098182809,-3.280225243234129,0.002976531513415996,2.526289515084268,Down
TPT1,24.643680947180258,26.830324429408833,2.1866434822285754,3.7312103025898318,0.0017170392998307681,2.7652197645337155,Up
TRAP1,27.56065496528409,29.30533126159278,1.7446762963086897,6.756992311936588,5.580908931444749e-07,6.253295064187104,Up
TRAPPC6B,19.83239131258935,20.058869832107796,0.22647851951844444,0.8073426360128052,0.4258411294260517,0.3707523949875383,NS
TRIM23,22.961586430603212,23.423819541326267,0.46223311072305506,2.2708221609341797,0.031191224746553548,1.5059675720133896,NS
TRIM25,23.830642023107597,24.9188253738702,1.088183350762602,4.098347344750827,0.0003374085029721201,3.4718439770304133,Up
TRIM28,25.73960854208663,27.742109855643605,2.0025013135569765,7.309086037116663,4.084916682388831e-08,7.388816797086961,Up
TRMT10C,21.745367418584998,23.456471712957708,1.71110429437271,4.238456562074991,0.00024245479777828036,3.6153692174960073,Up
TSC1,22.271269732912376,23.607127330508895,1.3358575975965188,1.140606875784125,0.26311818036466506,0.5798491429471013,NS
TSC2,21.12845210029443,24.034890308888986,2.9064382085945546,4.544352210268498,0.0001376958909588367,3.8610790195145315,Up
TSN,25.335543238980733,26.162446439284437,0.826903200303704,3.0119879129977662,0.006144415403476263,2.2115194307794424,NS
TSPAN8,26.005766271554688,27.262320146764743,1.2565538752100558,3.038674452189798,0.005035305552493314,2.297974170445924,Up
TST,27.799877533222908,28.45315521174382,0.6532776785209116,2.324049439668273,0.027144585006788235,1.5663167935603215,NS
TTC38,19.676086192967443,19.865614288953857,0.1895280959864145,0.4295233493387498,0.6708966403717821,0.1733443829216408,NS
TTLL12,24.224646286292064,24.551013257459015,0.32636697116695146,0.727315132856849,0.4727728621681252,0.3253474605296959,NS
TTR,27.886898608858726,26.92613417538025,-0.9607644334784773,-3.29676751041957,0.0027044122457416993,2.5679271062198694,NS
TUBA1B,27.66920910046305,28.279485256235986,0.6102761557729366,3.6150303964219237,0.0011303981248745553,2.9467685715746685,NS
TUBA3C,30.143681735212073,30.424401805564592,0.280720070352519,2.1626079784777144,0.038790869733099836,1.4112704829405078,NS
TUBA4A,25.459196122240126,26.31122203174175,0.8520259095016236,3.526132906211628,0.0013808668017863425,2.8598482113844894,NS
TUBA4B,26.88340574134923,27.353034131657708,0.469628390308479,2.0527508643109518,0.04895810810785594,1.310175373015143,NS
TUBAL3,27.436176932134416,28.195658299407718,0.7594813672733025,1.9519675714093718,0.06749419167483627,1.1707335994964503,NS
TUBB,30.679871376915557,31.350834764013044,0.6709633870974869,4.350643570566815,0.00014872991273553608,3.8276016768746954,NS
TUBB1,27.739897255615183,28.51930210192286,0.7794048463076777,2.492369078206474,0.018441199246876275,1.7342108398243878,NS
TUBB2A,26.953556209872012,25.007401048605267,-1.946155161266745,-7.674479880342383,3.811395565227839e-08,7.418915975688426,Down
TUBB3,25.403037759546578,26.146764438811353,0.7437266792647748,1.9130439386076923,0.06813722213776231,1.1666155760049015,NS
TUBB4A,29.965781848421145,30.44026497876993,0.4744831303487871,3.7263146527726057,0.0009513426939900953,3.021663012715829,NS
TUBB4B,27.58569425694728,28.4399039693065,0.8542097123592178,3.1735047534703638,0.0034675272965105086,2.4599801114580724,NS
